survey_year	n_no3	type
2013	 1.607092	Simulated
2013	 1.623972	Simulated
2013	 1.650541	Simulated
2013	 1.687060	Simulated
2013	 1.730001	Simulated
2013	 1.778213	Simulated
2013	 1.834337	Simulated
2013	 1.895069	Simulated
2013	 1.959619	Simulated
2013	 2.031448	Simulated
2013	 2.105279	Simulated
2013	 2.713330	Simulated
2013	 3.711511	Simulated
2013	 2.573680	Simulated
2013	 1.672936	Simulated
2013	 1.232162	Simulated
2013	 1.102198	Simulated
2013	 1.039437	Simulated
2013	 1.072315	Simulated
2013	 1.079051	Simulated
2013	 1.046926	Simulated
2013	 1.030100	Simulated
2013	 1.010499	Simulated
2013	 1.001146	Simulated
2013	 0.999071	Simulated
2013	 1.003397	Simulated
2013	 1.012162	Simulated
2013	 1.020810	Simulated
2013	 1.037648	Simulated
2013	 1.057791	Simulated
2013	 1.092924	Simulated
2013	 1.393673	Simulated
2013	 1.720748	Simulated
2013	 2.559094	Simulated
2013	 2.469033	Simulated
2013	 2.427629	Simulated
2013	 2.396264	Simulated
2013	 2.372122	Simulated
2013	 2.350488	Simulated
2013	 2.335330	Simulated
2013	 2.724956	Simulated
2013	 2.807368	Simulated
2013	 3.274194	Simulated
2013	 3.087861	Simulated
2013	 2.735506	Simulated
2013	 2.313851	Simulated
2013	 1.768687	Simulated
2013	 1.188907	Simulated
2013	 0.882168	Simulated
2013	 0.771704	Simulated
2013	 0.723181	Simulated
2013	 0.701274	Simulated
2013	 0.692790	Simulated
2013	 0.692954	Simulated
2013	 0.696511	Simulated
2013	 0.708422	Simulated
2013	 0.726655	Simulated
2013	 0.750397	Simulated
2013	 0.780830	Simulated
2013	 1.298245	Simulated
2013	 1.406471	Simulated
2013	 1.464334	Simulated
2013	 1.519715	Simulated
2013	 1.574740	Simulated
2013	 1.630448	Simulated
2013	 1.689219	Simulated
2013	 1.747620	Simulated
2013	 1.806512	Simulated
2013	 1.865543	Simulated
2013	 1.927044	Simulated
2013	 1.991606	Simulated
2013	 2.059768	Simulated
2013	 2.133251	Simulated
2013	 2.213812	Simulated
2013	 2.303385	Simulated
2013	 2.400964	Simulated
2013	 2.973898	Simulated
2013	 3.790634	Simulated
2013	 4.759096	Simulated
2013	 4.798912	Simulated
2013	 3.986564	Simulated
2013	 2.946527	Simulated
2013	 2.373244	Simulated
2013	 2.200149	Simulated
2013	 2.135813	Simulated
2013	 2.114108	Simulated
2013	 2.053107	Simulated
2013	 1.977150	Simulated
2013	 1.932970	Simulated
2013	 1.894103	Simulated
2013	 1.857349	Simulated
2013	 1.816697	Simulated
2013	 1.790372	Simulated
2013	 1.771203	Simulated
2013	 1.749254	Simulated
2013	 1.725058	Simulated
2013	 1.700059	Simulated
2013	 1.671130	Simulated
2013	 1.633426	Simulated
2013	 1.597369	Simulated
2013	 1.575449	Simulated
2013	 1.555096	Simulated
2013	 1.532328	Simulated
2013	 1.509959	Simulated
2013	 1.563908	Simulated
2013	 1.531832	Simulated
2013	 2.910986	Simulated
2013	 7.843286	Simulated
2013	 7.127677	Simulated
2013	 9.360053	Simulated
2013	10.220423	Simulated
2013	10.185878	Simulated
2013	10.154689	Simulated
2013	 9.769582	Simulated
2013	 9.737482	Simulated
2013	 9.712164	Simulated
2013	 9.856854	Simulated
2013	 9.821158	Simulated
2013	 9.775571	Simulated
2013	 9.723848	Simulated
2013	 9.667799	Simulated
2013	 9.633792	Simulated
2013	 9.600994	Simulated
2013	 9.566957	Simulated
2013	 9.533000	Simulated
2013	 9.506364	Simulated
2013	 9.482844	Simulated
2013	 9.460542	Simulated
2013	 9.436232	Simulated
2013	 9.408449	Simulated
2013	 9.378667	Simulated
2013	 9.786811	Simulated
2013	 9.539246	Simulated
2013	 9.505999	Simulated
2013	 9.465809	Simulated
2013	13.203729	Simulated
2013	14.915809	Simulated
2013	13.535705	Simulated
2013	14.140136	Simulated
2013	13.754530	Simulated
2013	13.797987	Simulated
2013	13.832855	Simulated
2013	13.967209	Simulated
2013	12.319499	Simulated
2013	12.047398	Simulated
2013	12.008191	Simulated
2013	11.960802	Simulated
2013	11.905732	Simulated
2013	11.867432	Simulated
2013	11.827217	Simulated
2013	12.380147	Simulated
2013	11.924552	Simulated
2013	11.059579	Simulated
2013	10.976251	Simulated
2013	10.910248	Simulated
2013	10.854812	Simulated
2013	10.803841	Simulated
2013	12.624784	Simulated
2013	11.110928	Simulated
2013	11.078353	Simulated
2013	11.048827	Simulated
2013	11.018608	Simulated
2013	10.986856	Simulated
2013	10.954058	Simulated
2013	10.924742	Simulated
2013	10.879844	Simulated
2013	11.956547	Simulated
2013	11.354322	Simulated
2013	11.305337	Simulated
2013	11.255748	Simulated
2013	11.209523	Simulated
2013	11.160832	Simulated
2013	11.106581	Simulated
2013	11.051897	Simulated
2013	11.005890	Simulated
2013	10.962374	Simulated
2013	10.919227	Simulated
2013	10.874010	Simulated
2013	14.860919	Simulated
2013	10.250881	Simulated
2013	 9.194090	Simulated
2013	 8.618341	Simulated
2013	 8.558978	Simulated
2013	 8.500666	Simulated
2013	 8.439984	Simulated
2013	 8.430933	Simulated
2013	 8.373406	Simulated
2013	 8.412239	Simulated
2013	 8.365665	Simulated
2013	 8.339176	Simulated
2013	 8.274878	Simulated
2013	 8.204570	Simulated
2013	 8.136055	Simulated
2013	 8.096676	Simulated
2013	 8.098117	Simulated
2013	 8.128159	Simulated
2013	 8.080258	Simulated
2013	 8.007119	Simulated
2013	 7.939134	Simulated
2013	 7.889183	Simulated
2013	 7.831538	Simulated
2013	 7.767089	Simulated
2013	 7.994167	Simulated
2013	 8.077381	Simulated
2013	 8.041963	Simulated
2013	 8.004179	Simulated
2013	 7.969844	Simulated
2013	 8.068675	Simulated
2013	 8.063908	Simulated
2013	 8.031379	Simulated
2013	 7.997476	Simulated
2013	 7.954699	Simulated
2013	 7.911792	Simulated
2013	 7.864298	Simulated
2013	 7.822185	Simulated
2013	 7.781668	Simulated
2013	 7.743603	Simulated
2013	 7.702141	Simulated
2013	 7.657411	Simulated
2013	 7.612034	Simulated
2013	 7.564948	Simulated
2013	 7.747144	Simulated
2013	 7.796418	Simulated
2013	 7.751482	Simulated
2013	 7.715933	Simulated
2013	 7.707004	Simulated
2013	 7.747450	Simulated
2013	 7.710112	Simulated
2013	 7.675970	Simulated
2013	 7.640254	Simulated
2013	 7.634239	Simulated
2013	 7.877381	Simulated
2013	 7.970890	Simulated
2013	 8.063479	Simulated
2013	 8.051690	Simulated
2013	 8.016208	Simulated
2013	 7.989475	Simulated
2013	 7.962767	Simulated
2013	 7.934174	Simulated
2013	 7.904602	Simulated
2013	 7.873526	Simulated
2013	 7.842836	Simulated
2013	 7.815583	Simulated
2013	 7.792995	Simulated
2013	 7.769198	Simulated
2013	 7.742902	Simulated
2013	 7.714274	Simulated
2013	 7.684706	Simulated
2013	 7.654399	Simulated
2013	 7.618502	Simulated
2013	 7.586048	Simulated
2013	 7.559194	Simulated
2013	 7.603579	Simulated
2013	 8.394536	Simulated
2013	 8.744992	Simulated
2013	 8.745631	Simulated
2013	 8.732048	Simulated
2013	 8.699628	Simulated
2013	 8.672362	Simulated
2013	 8.653777	Simulated
2013	 8.638993	Simulated
2013	 8.622016	Simulated
2013	 8.601869	Simulated
2013	 8.580449	Simulated
2013	 8.559146	Simulated
2013	 8.538188	Simulated
2013	 8.523665	Simulated
2013	 8.505580	Simulated
2013	12.769252	Simulated
2013	15.113284	Simulated
2013	14.969191	Simulated
2013	14.771245	Simulated
2013	14.655791	Simulated
2013	14.636416	Simulated
2013	14.620582	Simulated
2013	14.603249	Simulated
2013	14.578406	Simulated
2013	14.553613	Simulated
2013	14.527435	Simulated
2013	20.003290	Simulated
2013	14.965398	Simulated
2013	14.052923	Simulated
2013	13.397765	Simulated
2013	13.369024	Simulated
2013	12.762028	Simulated
2013	 7.012320	Simulated
2013	 2.525246	Simulated
2013	 2.010364	Simulated
2013	 1.973072	Simulated
2013	 1.345756	Simulated
2013	 1.202435	Simulated
2013	 1.086128	Simulated
2013	 1.021843	Simulated
2013	 0.989734	Simulated
2013	 0.965731	Simulated
2013	 0.948335	Simulated
2013	 0.933332	Simulated
2013	 0.916646	Simulated
2013	 0.898582	Simulated
2013	 0.880307	Simulated
2013	 0.874033	Simulated
2013	 1.286573	Simulated
2013	 1.409877	Simulated
2013	 1.644518	Simulated
2013	 2.128631	Simulated
2013	 2.042540	Simulated
2013	 1.987310	Simulated
2013	 2.000531	Simulated
2013	 1.834623	Simulated
2013	 1.557675	Simulated
2013	 1.312185	Simulated
2013	 1.114512	Simulated
2013	 0.962762	Simulated
2013	 0.887691	Simulated
2013	 0.844276	Simulated
2013	 0.910098	Simulated
2013	 0.856838	Simulated
2013	 0.792103	Simulated
2013	 0.744500	Simulated
2013	 0.731266	Simulated
2013	 0.725512	Simulated
2013	 0.740548	Simulated
2013	 0.879383	Simulated
2013	 0.882273	Simulated
2013	 0.884713	Simulated
2013	 1.073675	Simulated
2013	 0.959700	Simulated
2013	 0.908569	Simulated
2013	 0.874826	Simulated
2013	 0.884150	Simulated
2013	 0.907775	Simulated
2013	 0.913937	Simulated
2013	 1.028059	Simulated
2013	 1.025241	Simulated
2013	 1.285666	Simulated
2013	 1.343555	Simulated
2013	 1.323256	Simulated
2013	 1.348099	Simulated
2013	 1.323899	Simulated
2013	 1.313126	Simulated
2013	 1.721425	Simulated
2013	 1.836622	Simulated
2013	 1.820301	Simulated
2013	 1.836303	Simulated
2013	 2.162093	Simulated
2013	 2.026916	Simulated
2013	 1.959140	Simulated
2013	 1.916758	Simulated
2014	 1.895901	Simulated
2014	 1.878883	Simulated
2014	 2.170518	Simulated
2014	 2.002073	Simulated
2014	 1.916884	Simulated
2014	 1.838445	Simulated
2014	 1.780989	Simulated
2014	 1.706674	Simulated
2014	 1.667282	Simulated
2014	 1.612695	Simulated
2014	 1.574097	Simulated
2014	 1.540316	Simulated
2014	 1.517683	Simulated
2014	 1.636190	Simulated
2014	 2.018348	Simulated
2014	 2.853081	Simulated
2014	 2.681133	Simulated
2014	 2.585272	Simulated
2014	 2.534776	Simulated
2014	 2.481289	Simulated
2014	 2.412005	Simulated
2014	 2.369052	Simulated
2014	 2.335439	Simulated
2014	 2.309744	Simulated
2014	 2.284909	Simulated
2014	 2.269562	Simulated
2014	 2.266173	Simulated
2014	 2.273918	Simulated
2014	 2.272796	Simulated
2014	 2.281322	Simulated
2014	 2.300411	Simulated
2014	 2.327464	Simulated
2014	 2.355721	Simulated
2014	 2.785667	Simulated
2014	 2.860910	Simulated
2014	 3.094510	Simulated
2014	 3.583675	Simulated
2014	 3.541558	Simulated
2014	 2.227046	Simulated
2014	 1.571073	Simulated
2014	 1.160380	Simulated
2014	 1.012838	Simulated
2014	 0.954005	Simulated
2014	 0.903928	Simulated
2014	 0.864532	Simulated
2014	 0.833175	Simulated
2014	 0.815497	Simulated
2014	 0.795203	Simulated
2014	 0.773123	Simulated
2014	 0.769839	Simulated
2014	 0.888619	Simulated
2014	 1.199944	Simulated
2014	 1.603963	Simulated
2014	 1.618928	Simulated
2014	 1.584181	Simulated
2014	 1.619848	Simulated
2014	 1.917808	Simulated
2014	 1.858475	Simulated
2014	 1.835891	Simulated
2014	 2.292511	Simulated
2014	 4.098944	Simulated
2014	 3.988333	Simulated
2014	 4.137945	Simulated
2014	 4.019291	Simulated
2014	 4.113295	Simulated
2014	 4.263622	Simulated
2014	 4.135291	Simulated
2014	 4.113581	Simulated
2014	 4.085353	Simulated
2014	 4.054277	Simulated
2014	 4.356190	Simulated
2014	 4.244768	Simulated
2014	 4.217296	Simulated
2014	 4.197295	Simulated
2014	 4.171083	Simulated
2014	 4.139743	Simulated
2014	 4.194364	Simulated
2014	 4.219795	Simulated
2014	 4.143712	Simulated
2014	 5.942945	Simulated
2014	 5.623384	Simulated
2014	 5.750632	Simulated
2014	 5.990426	Simulated
2014	 6.403064	Simulated
2014	 6.254783	Simulated
2014	 6.247731	Simulated
2014	 6.725405	Simulated
2014	 6.931604	Simulated
2014	 6.902347	Simulated
2014	 6.863052	Simulated
2014	 7.507689	Simulated
2014	 7.411148	Simulated
2014	 7.366351	Simulated
2014	 7.316715	Simulated
2014	 7.281028	Simulated
2014	 8.556080	Simulated
2014	 8.153804	Simulated
2014	 8.095105	Simulated
2014	 8.049665	Simulated
2014	 8.010715	Simulated
2014	 7.969899	Simulated
2014	 9.964420	Simulated
2014	10.326259	Simulated
2014	10.283095	Simulated
2014	10.247803	Simulated
2014	11.153999	Simulated
2014	12.887515	Simulated
2014	12.057142	Simulated
2014	12.025066	Simulated
2014	12.065449	Simulated
2014	10.414102	Simulated
2014	10.249180	Simulated
2014	10.190972	Simulated
2014	10.135314	Simulated
2014	10.080874	Simulated
2014	10.012115	Simulated
2014	 9.936473	Simulated
2014	 9.865363	Simulated
2014	 9.795933	Simulated
2014	10.182963	Simulated
2014	10.773920	Simulated
2014	 9.832620	Simulated
2014	 9.790259	Simulated
2014	 9.834350	Simulated
2014	10.006786	Simulated
2014	 9.771997	Simulated
2014	 9.706460	Simulated
2014	 9.903310	Simulated
2014	 9.702764	Simulated
2014	 9.644775	Simulated
2014	 9.663835	Simulated
2014	 8.720162	Simulated
2014	 8.590609	Simulated
2014	 8.534660	Simulated
2014	 8.487776	Simulated
2014	 8.435713	Simulated
2014	 8.372162	Simulated
2014	 8.478729	Simulated
2014	 8.284664	Simulated
2014	 8.209996	Simulated
2014	 8.102170	Simulated
2014	 7.970134	Simulated
2014	 7.828745	Simulated
2014	 7.731864	Simulated
2014	 7.635789	Simulated
2014	 7.538336	Simulated
2014	 7.728647	Simulated
2014	10.167784	Simulated
2014	10.091462	Simulated
2014	 9.938792	Simulated
2014	 9.868286	Simulated
2014	10.790422	Simulated
2014	10.479197	Simulated
2014	10.390838	Simulated
2014	10.292558	Simulated
2014	10.178230	Simulated
2014	10.448336	Simulated
2014	10.347582	Simulated
2014	10.211158	Simulated
2014	10.045589	Simulated
2014	 9.896111	Simulated
2014	 9.739078	Simulated
2014	 9.624098	Simulated
2014	13.645611	Simulated
2014	12.937142	Simulated
2014	12.901169	Simulated
2014	12.848245	Simulated
2014	15.387868	Simulated
2014	14.148968	Simulated
2014	14.048332	Simulated
2014	13.950922	Simulated
2014	13.858564	Simulated
2014	16.402516	Simulated
2014	14.283305	Simulated
2014	14.192014	Simulated
2014	14.099358	Simulated
2014	14.019197	Simulated
2014	13.931077	Simulated
2014	13.823985	Simulated
2014	13.703668	Simulated
2014	13.603808	Simulated
2014	13.507360	Simulated
2014	13.414426	Simulated
2014	13.324739	Simulated
2014	13.489287	Simulated
2014	13.335273	Simulated
2014	13.180671	Simulated
2014	13.084256	Simulated
2014	12.973170	Simulated
2014	14.901692	Simulated
2014	15.039373	Simulated
2014	14.913431	Simulated
2014	14.776419	Simulated
2014	14.702142	Simulated
2014	14.919471	Simulated
2014	14.874325	Simulated
2014	14.743323	Simulated
2014	14.608810	Simulated
2014	14.465627	Simulated
2014	14.300794	Simulated
2014	14.267072	Simulated
2014	14.113428	Simulated
2014	14.051822	Simulated
2014	13.887959	Simulated
2014	13.736075	Simulated
2014	14.374454	Simulated
2014	14.568221	Simulated
2014	14.444296	Simulated
2014	16.514740	Simulated
2014	17.407417	Simulated
2014	17.283605	Simulated
2014	17.174417	Simulated
2014	17.316293	Simulated
2014	17.307910	Simulated
2014	17.181721	Simulated
2014	17.053714	Simulated
2014	16.946353	Simulated
2014	17.501908	Simulated
2014	17.687947	Simulated
2014	17.587647	Simulated
2014	17.478674	Simulated
2014	17.793056	Simulated
2014	17.827681	Simulated
2014	17.729225	Simulated
2014	17.643856	Simulated
2014	20.041434	Simulated
2014	21.052088	Simulated
2014	20.971348	Simulated
2014	26.715562	Simulated
2014	22.368318	Simulated
2014	22.041877	Simulated
2014	21.974942	Simulated
2014	22.702306	Simulated
2014	22.786991	Simulated
2014	22.715133	Simulated
2014	23.007277	Simulated
2014	22.962093	Simulated
2014	22.901017	Simulated
2014	22.838537	Simulated
2014	17.365454	Simulated
2014	 4.048229	Simulated
2014	 2.791669	Simulated
2014	 2.595445	Simulated
2014	 2.535267	Simulated
2014	 2.477152	Simulated
2014	 2.304750	Simulated
2014	 2.190896	Simulated
2014	 2.167490	Simulated
2014	 2.086253	Simulated
2014	 2.001804	Simulated
2014	 1.923991	Simulated
2014	 1.859789	Simulated
2014	 3.135976	Simulated
2014	 2.740836	Simulated
2014	 2.642174	Simulated
2014	 2.617747	Simulated
2014	 3.021472	Simulated
2014	 2.877664	Simulated
2014	 2.809825	Simulated
2014	 2.737871	Simulated
2014	 2.665723	Simulated
2014	 2.596751	Simulated
2014	 2.537703	Simulated
2014	 2.518454	Simulated
2014	 2.476333	Simulated
2014	 2.431414	Simulated
2014	 2.388506	Simulated
2014	 2.360463	Simulated
2014	 2.317694	Simulated
2014	 2.269075	Simulated
2014	 2.225093	Simulated
2014	 2.976595	Simulated
2014	 3.379202	Simulated
2014	 3.323653	Simulated
2014	 3.291788	Simulated
2014	 3.255655	Simulated
2014	 3.236054	Simulated
2014	 3.210379	Simulated
2014	 3.178463	Simulated
2014	 3.158278	Simulated
2014	 3.128483	Simulated
2014	 3.095085	Simulated
2014	 3.054026	Simulated
2014	 3.019166	Simulated
2014	 2.985952	Simulated
2014	 4.717646	Simulated
2014	 5.119090	Simulated
2014	 4.992040	Simulated
2014	 5.718758	Simulated
2014	 6.119228	Simulated
2014	 6.288521	Simulated
2014	 6.136746	Simulated
2014	 6.247059	Simulated
2014	 6.227357	Simulated
2014	 6.201460	Simulated
2014	 6.177301	Simulated
2014	 6.152597	Simulated
2014	 6.480104	Simulated
2014	 6.578641	Simulated
2014	 6.471780	Simulated
2014	 6.514897	Simulated
2014	 6.568540	Simulated
2014	 6.785701	Simulated
2014	 7.322347	Simulated
2014	 6.938505	Simulated
2014	 6.701814	Simulated
2014	 6.656332	Simulated
2014	 6.629776	Simulated
2014	 6.603559	Simulated
2014	 6.580409	Simulated
2014	 6.559615	Simulated
2014	 6.813765	Simulated
2014	 6.822535	Simulated
2014	 6.926417	Simulated
2014	 6.890873	Simulated
2014	 6.751223	Simulated
2014	 6.758615	Simulated
2014	 6.695606	Simulated
2014	 6.705871	Simulated
2014	 6.606844	Simulated
2014	 6.510307	Simulated
2014	 6.461423	Simulated
2014	 6.425496	Simulated
2014	 6.420158	Simulated
2014	 6.472439	Simulated
2014	 6.608255	Simulated
2014	 6.857928	Simulated
2014	 6.559505	Simulated
2014	 6.390187	Simulated
2014	 6.298169	Simulated
2014	 6.463090	Simulated
2014	 6.055115	Simulated
2014	 5.785832	Simulated
2014	 5.365786	Simulated
2014	 5.142106	Simulated
2014	 4.977853	Simulated
2014	 4.842424	Simulated
2014	 4.728356	Simulated
2014	 4.632617	Simulated
2014	 4.559814	Simulated
2014	 4.175657	Simulated
2014	 3.329777	Simulated
2014	 2.592328	Simulated
2014	 2.221535	Simulated
2014	 1.933453	Simulated
2014	 1.613245	Simulated
2014	 1.432200	Simulated
2014	 1.192401	Simulated
2014	 1.050748	Simulated
2014	 0.851361	Simulated
2014	 0.707872	Simulated
2014	 0.650429	Simulated
2014	 0.609907	Simulated
2014	 0.584989	Simulated
2014	 0.572132	Simulated
2014	 0.564005	Simulated
2014	 0.551720	Simulated
2014	 0.536949	Simulated
2014	 0.527230	Simulated
2014	 0.524101	Simulated
2014	 0.539633	Simulated
2014	 0.578731	Simulated
2014	 0.630239	Simulated
2014	 0.694546	Simulated
2014	 0.776614	Simulated
2015	 2.802114	Simulated
2015	 2.724204	Simulated
2015	 2.390989	Simulated
2015	 2.190842	Simulated
2015	 2.089870	Simulated
2015	 1.997600	Simulated
2015	 1.923260	Simulated
2015	 1.875905	Simulated
2015	 1.827307	Simulated
2015	 1.776831	Simulated
2015	 1.766507	Simulated
2015	 2.145683	Simulated
2015	 2.103037	Simulated
2015	 2.033678	Simulated
2015	 2.196944	Simulated
2015	 2.153164	Simulated
2015	 2.099336	Simulated
2015	 2.169640	Simulated
2015	 2.200363	Simulated
2015	 2.216336	Simulated
2015	 2.233967	Simulated
2015	 2.258907	Simulated
2015	 2.290109	Simulated
2015	 2.326947	Simulated
2015	 2.368645	Simulated
2015	 2.414181	Simulated
2015	 3.301070	Simulated
2015	 3.920952	Simulated
2015	 3.635465	Simulated
2015	 3.232723	Simulated
2015	 3.002962	Simulated
2015	 2.829086	Simulated
2015	 2.689462	Simulated
